State,Commodity,Price
tamil nadu,drumstick,2500.0
tamil nadu,mint,2500.0
tamil nadu,coconut,4800.0
tamil nadu,sweet potato,3000.0
tamil nadu,cabbage,1500.0
tamil nadu,ridge gourd,2500.0
tamil nadu,raddish,1600.0
tamil nadu,onion,3100.0
tamil nadu,mint,2500.0
tamil nadu,beans,4700.0
tamil nadu,papaya,3250.0
tamil nadu,snakeguard,2000.0
tamil nadu,ridge gourd,3000.0
tamil nadu,mint,2500.0
tamil nadu,onion,2500.0
tamil nadu,cauliflower,2000.0
tamil nadu,brinjal,1800.0
tamil nadu,green chilli,4000.0
tamil nadu,drumstick,3000.0
tamil nadu,banana,5000.0
tamil nadu,cauliflower,2000.0
tamil nadu,bitter gourd,2700.0
tamil nadu,ginger,6400.0
tamil nadu,coconut,4800.0
tamil nadu,beetroot,2000.0
tamil nadu,raddish,1600.0
tamil nadu,mint,2500.0
tamil nadu,tomato,2700.0
tamil nadu,pumpkin,1300.0
tamil nadu,beans,6500.0
tamil nadu,ginger,6750.0
tamil nadu,coconut,5350.0
tamil nadu,raddish,2750.0
tamil nadu,coriander leaves,3900.0
tamil nadu,coconut,5350.0
tamil nadu,bitter gourd,3250.0
tamil nadu,bottle gourd,900.0
tamil nadu,pumpkin,1300.0
tamil nadu,capsicum,5250.0
tamil nadu,drumstick,3100.0
tamil nadu,onion,3750.0
tamil nadu,cauliflower,3400.0
tamil nadu,papaya,4250.0
tamil nadu,bitter gourd,2600.0
tamil nadu,beans,6300.0
tamil nadu,sweet potato,2250.0
tamil nadu,beetroot,2250.0
tamil nadu,raddish,2750.0
tamil nadu,ridge gourd,4000.0
tamil nadu,raddish,3000.0
tamil nadu,raddish,4000.0
tamil nadu,onion,6000.0
tamil nadu,brinjal,4000.0
tamil nadu,coriander leaves,6000.0
tamil nadu,tomato,2000.0
tamil nadu,tomato,2000.0
tamil nadu,brinjal,3000.0
tamil nadu,tomato,2000.0
tamil nadu,raddish,3000.0
tamil nadu,brinjal,4000.0
tamil nadu,potato,3200.0
tamil nadu,brinjal,2400.0
tamil nadu,mango,4700.0
tamil nadu,mint,4000.0
tamil nadu,snakeguard,2600.0
tamil nadu,onion,4000.0
tamil nadu,bitter gourd,4000.0
tamil nadu,pumpkin,2000.0
tamil nadu,cauliflower,5000.0
tamil nadu,bottle gourd,2000.0
tamil nadu,cabbage,2000.0
tamil nadu,drumstick,3600.0
tamil nadu,cauliflower,3250.0
tamil nadu,papaya,3250.0
tamil nadu,tomato,2250.0
tamil nadu,bottle gourd,2750.0
tamil nadu,green chilli,4750.0
tamil nadu,beans,7750.0
tamil nadu,cabbage,2750.0
tamil nadu,ridge gourd,4750.0
tamil nadu,guava,5750.0
tamil nadu,potato,2250.0
tamil nadu,cauliflower,2750.0
tamil nadu,green peas,7500.0
tamil nadu,sweet line,4500.0
tamil nadu,sweet potato,2750.0
tamil nadu,snakeguard,2700.0
tamil nadu,lime,3750.0
tamil nadu,coriander leaves,4600.0
tamil nadu,bitter gourd,3650.0
tamil nadu,beetroot,2750.0
tamil nadu,raddish,1800.0
tamil nadu,mint,3650.0
tamil nadu,mango,6500.0
tamil nadu,papaya,2750.0
tamil nadu,pumpkin,2250.0
tamil nadu,cabbage,2750.0
tamil nadu,snakeguard,2750.0
tamil nadu,onion,4500.0
tamil nadu,bottle gourd,1800.0
tamil nadu,pumpkin,2750.0
tamil nadu,banana,1800.0
tamil nadu,beans,3900.0
tamil nadu,coconut,4500.0
tamil nadu,drumstick,4500.0
tamil nadu,guava,4500.0
tamil nadu,water melon,1850.0
tamil nadu,bitter gourd,3300.0
tamil nadu,groundnut,7500.0
tamil nadu,beans,7700.0
tamil nadu,coconut,6600.0
tamil nadu,raddish,1750.0
tamil nadu,maize,2750.0
tamil nadu,coriander leaves,3000.0
tamil nadu,sweet line,6000.0
tamil nadu,tomato,2000.0
tamil nadu,pumpkin,1800.0
tamil nadu,sweet potato,4000.0
tamil nadu,mint,3000.0
tamil nadu,maize,3000.0
tamil nadu,potato,3000.0
tamil nadu,tomato,2000.0
tamil nadu,pumpkin,1500.0
tamil nadu,beans,7000.0
tamil nadu,ginger,8000.0
tamil nadu,beetroot,3000.0
tamil nadu,raddish,2250.0
tamil nadu,drumstick,3750.0
tamil nadu,onion,3500.0
tamil nadu,beetroot,2650.0
tamil nadu,onion,3000.0
tamil nadu,mint,2750.0
tamil nadu,cauliflower,3500.0
tamil nadu,ridge gourd,3600.0
tamil nadu,cauliflower,3500.0
tamil nadu,cabbage,2000.0
tamil nadu,beans,5500.0
tamil nadu,bottle gourd,2000.0
tamil nadu,banana,5000.0
tamil nadu,tomato,1800.0
tamil nadu,green chilli,4300.0
tamil nadu,onion,4600.0
tamil nadu,maize,2400.0
tamil nadu,green chilli,3600.0
tamil nadu,banana,3200.0
tamil nadu,ginger,6500.0
tamil nadu,coconut,2500.0
tamil nadu,cucumber,2500.0
tamil nadu,mango,6000.0
tamil nadu,muskmelon,4000.0
tamil nadu,cauliflower,2750.0
tamil nadu,bitter gourd,4500.0
tamil nadu,bottle gourd,2000.0
tamil nadu,cabbage,2500.0
tamil nadu,onion,2250.0
tamil nadu,bitter gourd,7000.0
tamil nadu,bottle gourd,2000.0
tamil nadu,carrot,3500.0
tamil nadu,snakeguard,4000.0
tamil nadu,ridge gourd,6000.0
tamil nadu,bottle gourd,1750.0
tamil nadu,pumpkin,2250.0
tamil nadu,sweet potato,3750.0
tamil nadu,guava,4750.0
tamil nadu,coriander leaves,4750.0
tamil nadu,cabbage,2650.0
tamil nadu,beetroot,2550.0
tamil nadu,drumstick,3750.0
tamil nadu,tomato,2850.0
tamil nadu,carrot,2350.0
tamil nadu,snakeguard,1900.0
tamil nadu,beetroot,3650.0
tamil nadu,raddish,2350.0
tamil nadu,tomato,1800.0
tamil nadu,green chilli,4750.0
tamil nadu,beetroot,2750.0
tamil nadu,raddish,2750.0
tamil nadu,drumstick,3750.0
tamil nadu,guava,4750.0
tamil nadu,banana,3750.0
tamil nadu,papaya,3250.0
tamil nadu,coconut,5750.0
tamil nadu,cabbage,2750.0
tamil nadu,onion,3250.0
tamil nadu,mint,3250.0
tamil nadu,banana,3600.0
tamil nadu,onion,2750.0
tamil nadu,brinjal,4050.0
tamil nadu,coriander leaves,4500.0
tamil nadu,green chilli,4500.0
tamil nadu,guava,3600.0
tamil nadu,papaya,4750.0
tamil nadu,bitter gourd,4750.0
tamil nadu,cabbage,2750.0
tamil nadu,drumstick,3750.0
tamil nadu,onion,4650.0
tamil nadu,onion,2750.0
tamil nadu,coriander leaves,4500.0
tamil nadu,tur,7500.0
tamil nadu,green peas,5500.0
tamil nadu,bottle gourd,3250.0
tamil nadu,beans,7500.0
tamil nadu,carrot,5500.0
tamil nadu,ridge gourd,4500.0
tamil nadu,muskmelon,2750.0
tamil nadu,potato,3500.0
tamil nadu,brinjal,3750.0
tamil nadu,tomato,1750.0
tamil nadu,cabbage,2250.0
tamil nadu,brinjal,4000.0
tamil nadu,water melon,2000.0
tamil nadu,tomato,1750.0
tamil nadu,coriander leaves,3000.0
tamil nadu,green chilli,3000.0
tamil nadu,beans,3000.0
tamil nadu,coconut,3000.0
tamil nadu,cauliflower,1900.0
tamil nadu,sweet line,6500.0
tamil nadu,bitter gourd,4250.0
tamil nadu,banana,3750.0
tamil nadu,sweet potato,4500.0
tamil nadu,cucumber,3750.0
tamil nadu,bitter gourd,4250.0
tamil nadu,green chilli,4500.0
tamil nadu,sweet potato,4500.0
tamil nadu,carrot,5500.0
tamil nadu,snakeguard,3250.0
tamil nadu,capsicum,5500.0
tamil nadu,guava,5500.0
tamil nadu,banana,5500.0
tamil nadu,cauliflower,3000.0
tamil nadu,papaya,3500.0
tamil nadu,water melon,1500.0
tamil nadu,pumpkin,1500.0
tamil nadu,ginger,7000.0
tamil nadu,beetroot,2800.0
tamil nadu,potato,2400.0
tamil nadu,brinjal,2000.0
tamil nadu,green chilli,6000.0
tamil nadu,beans,4800.0
tamil nadu,cabbage,2000.0
tamil nadu,mango,5000.0
tamil nadu,potato,2750.0
tamil nadu,bitter gourd,4750.0
tamil nadu,coconut,4300.0
tamil nadu,cabbage,1750.0
tamil nadu,ridge gourd,4750.0
tamil nadu,onion,1750.0
tamil nadu,potato,2500.0
tamil nadu,brinjal,4500.0
tamil nadu,coriander leaves,3500.0
tamil nadu,papaya,2750.0
tamil nadu,tomato,1250.0
tamil nadu,bottle gourd,1250.0
tamil nadu,banana,2750.0
tamil nadu,carrot,3500.0
tamil nadu,snakeguard,1750.0
tamil nadu,cauliflower,2750.0
tamil nadu,papaya,2750.0
tamil nadu,water melon,1750.0
tamil nadu,pumpkin,2250.0
tamil nadu,carrot,5250.0
tamil nadu,beetroot,3750.0
tamil nadu,onion,3650.0
tamil nadu,tomato,1650.0
tamil nadu,green chilli,4250.0
tamil nadu,cabbage,2200.0
tamil nadu,ridge gourd,4250.0
tamil nadu,onion,2750.0
tamil nadu,mint,1900.0
tamil nadu,coriander leaves,4750.0
tamil nadu,pumpkin,1750.0
tamil nadu,coconut,5750.0
tamil nadu,snakeguard,3750.0
tamil nadu,coriander leaves,4500.0
tamil nadu,bitter gourd,3500.0
tamil nadu,cabbage,2900.0
tamil nadu,cucumber,2500.0
tamil nadu,ridge gourd,2500.0
tamil nadu,raddish,1750.0
tamil nadu,sapota,2500.0
tamil nadu,papaya,4000.0
tamil nadu,green chilli,5000.0
tamil nadu,sweet potato,3000.0
tamil nadu,carrot,3000.0
tamil nadu,onion,4000.0
tamil nadu,cauliflower,4000.0
tamil nadu,water melon,1500.0
tamil nadu,tomato,1500.0
tamil nadu,groundnut,8000.0
tamil nadu,ginger,8000.0
tamil nadu,raddish,2500.0
tamil nadu,guava,6000.0
tamil nadu,banana,5000.0
tamil nadu,pumpkin,1500.0
tamil nadu,coconut,5750.0
tamil nadu,mint,4500.0
tamil nadu,onion,3500.0
tamil nadu,sapota,4000.0
tamil nadu,bitter gourd,5000.0
tamil nadu,coconut,6000.0
tamil nadu,cucumber,4000.0
tamil nadu,raddish,3000.0
tamil nadu,drumstick,4000.0
tamil nadu,onion,2500.0
tamil nadu,groundnut,8000.0
tamil nadu,bitter gourd,5500.0
tamil nadu,sweet potato,3000.0
tamil nadu,drumstick,3000.0
tamil nadu,cauliflower,3750.0
tamil nadu,coriander leaves,3750.0
tamil nadu,bitter gourd,4750.0
tamil nadu,pumpkin,1250.0
tamil nadu,cabbage,2750.0
tamil nadu,beetroot,2750.0
tamil nadu,mint,3750.0
madhya pradesh,wheat,2130.0
madhya pradesh,wheat,2150.0
madhya pradesh,wheat,2200.0
tamil nadu,carrot,5250.0
tamil nadu,coriander leaves,5500.0
tamil nadu,papaya,2750.0
tamil nadu,bitter gourd,3750.0
tamil nadu,coconut,5500.0
madhya pradesh,wheat,2160.0
tamil nadu,brinjal,1750.0
tamil nadu,coriander leaves,3000.0
tamil nadu,beans,4250.0
tamil nadu,carrot,1600.0
tamil nadu,ridge gourd,3250.0
tamil nadu,capsicum,3750.0
tamil nadu,potato,3250.0
tamil nadu,cauliflower,2750.0
tamil nadu,tomato,1400.0
tamil nadu,bitter gourd,3800.0
tamil nadu,groundnut,6750.0
tamil nadu,coconut,4500.0
tamil nadu,carrot,5750.0
tamil nadu,capsicum,6750.0
tamil nadu,drumstick,3500.0
tamil nadu,mint,2750.0
tamil nadu,sweet potato,2750.0
tamil nadu,mango,6500.0
tamil nadu,lemon,6250.0
tamil nadu,onion,2900.0
tamil nadu,cauliflower,2250.0
tamil nadu,brinjal,1700.0
tamil nadu,banana,2750.0
tamil nadu,beetroot,2000.0
tamil nadu,raddish,1550.0
maharashtra,grapes,5000.0
maharashtra,papaya,1000.0
maharashtra,beetroot,1100.0
maharashtra,carrot,1500.0
maharashtra,mango,4500.0
maharashtra,bitter gourd,2300.0
madhya pradesh,wheat,2205.0
madhya pradesh,mustard,5805.0
tamil nadu,onion,2700.0
tamil nadu,tur,6000.0
tamil nadu,tomato,1500.0
tamil nadu,pumpkin,2000.0
tamil nadu,banana,2500.0
tamil nadu,ginger,8000.0
tamil nadu,sweet potato,4000.0
tamil nadu,beetroot,3500.0
tamil nadu,drumstick,5000.0
tamil nadu,onion,4000.0
madhya pradesh,wheat,2225.0
tamil nadu,coriander leaves,3750.0
tamil nadu,papaya,2250.0
tamil nadu,carrot,3250.0
tamil nadu,beetroot,2750.0
tamil nadu,capsicum,6500.0
tamil nadu,mint,3250.0
tamil nadu,onion,2500.0
tamil nadu,coriander leaves,4500.0
tamil nadu,bottle gourd,2000.0
tamil nadu,pumpkin,2000.0
tamil nadu,green chilli,4000.0
tamil nadu,ginger,7000.0
tamil nadu,potato,3750.0
tamil nadu,bitter gourd,3900.0
tamil nadu,carrot,3350.0
tamil nadu,capsicum,6250.0
tamil nadu,mint,4250.0
tamil nadu,cauliflower,3250.0
tamil nadu,coriander leaves,6750.0
tamil nadu,bitter gourd,3250.0
tamil nadu,green chilli,4100.0
tamil nadu,ridge gourd,4250.0
tamil nadu,raddish,2750.0
tamil nadu,capsicum,6500.0
tamil nadu,onion,2300.0
tamil nadu,potato,2300.0
tamil nadu,papaya,3250.0
tamil nadu,tomato,1600.0
tamil nadu,bottle gourd,900.0
tamil nadu,ginger,6200.0
tamil nadu,drumstick,2900.0
tamil nadu,mint,2500.0
tamil nadu,brinjal,2750.0
tamil nadu,coriander leaves,4750.0
tamil nadu,carrot,3250.0
tamil nadu,snakeguard,2250.0
tamil nadu,beetroot,2250.0
kerala,banana,3700.0
kerala,banana,3400.0
tripura,bitter gourd,5500.0
himachal pradesh,spinach,2700.0
himachal pradesh,cauliflower,2500.0
himachal pradesh,cucumber,3000.0
himachal pradesh,french beans,6800.0
himachal pradesh,raddish,1500.0
himachal pradesh,water melon,3100.0
uttarakhand,cauliflower,600.0
uttarakhand,bottle gourd,1200.0
uttarakhand,french beans,2500.0
haryana,apple,8000.0
haryana,bitter gourd,5500.0
haryana,pineapple,4000.0
haryana,cucumber,1600.0
haryana,cabbage,600.0
haryana,tomato,1200.0
kerala,banana,4500.0
kerala,brinjal,2800.0
kerala,banana,2100.0
kerala,green chilli,6200.0
kerala,potato,2300.0
kerala,snakeguard,2800.0
haryana,carrot,1500.0
